bids_name	cjv	cnr	efc	fber	fwhm_avg	fwhm_x	fwhm_y	fwhm_z	icvs_csf	icvs_gm	icvs_wm	inu_med	inu_range	qi_1	qi_2	rpve_csf	rpve_gm	rpve_wm	size_x	size_y	size_z	snr_csf	snr_gm	snr_total	snr_wm	snrd_csf	snrd_gm	snrd_total	snrd_wm	spacing_x	spacing_y	spacing_z	summary_bg_k	summary_bg_mad	summary_bg_mean	summary_bg_median	summary_bg_n	summary_bg_p05	summary_bg_p95	summary_bg_stdv	summary_csf_k	summary_csf_mad	summary_csf_mean	summary_csf_median	summary_csf_n	summary_csf_p05	summary_csf_p95	summary_csf_stdv	summary_gm_k	summary_gm_mad	summary_gm_mean	summary_gm_median	summary_gm_n	summary_gm_p05	summary_gm_p95	summary_gm_stdv	summary_wm_k	summary_wm_mad	summary_wm_mean	summary_wm_median	summary_wm_n	summary_wm_p05	summary_wm_p95	summary_wm_stdv	tpm_overlap_csf	tpm_overlap_gm	tpm_overlap_wm	wm2max
sub-028_T1w	0.48807305462691	2.60784912192985	0.792401070960092	376.842529296875	4.05838023429934	3.93089070289803	4.33513	3.90912	0.224562896113056	0.403076652691508	0.372360451195436	1.30360651016235	0.538133680820465	0	0.000187168454449	21.8967648104732	12.2826636431914	15.8410751019302	180	240	240	3.28835269076973	9.79563684770272	11.1852793739817	20.4718485834728	15.4209792294389	30.3889260623502	28.6945991890806	40.2738922754529	0.999999821186066	1	1	591.130056853526	16.2671909332275	27.294303894043	21.94873046875	519148	10.7537652492523	54.8209806442261	23.2089672088623	0.359196198952661	115.082405090332	406.437591552734	382.906555175781	37430	255.49983291626	614.472415161133	116.441719055176	0.317050811466956	73.0483856201172	761.211608886719	754.564208984375	22388	646.686566162109	900.271185302734	77.028923034668	0.477383103488311	46.7472152709961	1000.54541015625	1000.01025390625	221038	921.399227905273	1081.11052856445	48.847957611084	0.229286104440689	0.495763212442398	0.559803187847137	0.617562172714831
sub-029_T1w	0.474178364037071	2.77084319064665	0.817651883994219	1488.21838378906	4.11055646204423	3.93682938613268	4.50241	3.89243	0.206319508067778	0.414873885809169	0.378806606123052	1.40676641464233	0.480853855609894	0	0.000255473657056	29.4307389973036	15.2879749387055	19.8075790145628	180	240	240	3.70375820860414	11.062522363202	12.6072333020434	23.0554193343242	20.5883673034671	41.0348245734452	38.2832801049353	53.2266484378937	0.999997615814209	1	1	1.30697148218176	12.3086700439453	13.6651744842529	8.66973495483398	76768	0	33.8734033584595	9.79870510101318	0.853724958785455	91.7337493896484	406.049957275391	386.813232421875	25806	268.657104492187	602.878295898438	104.436012268066	0.149783072701168	67.3285522460938	775.769653320313	770.960266113281	18440	669.654699707031	900.429940795899	69.6892929077148	0.482128414570971	41.2864532470703	999.280883789062	1000.01965332031	178523	926.525946044922	1068.54038085938	43.3744812011719	0.230554923415184	0.51246452331543	0.56748378276825	0.615842809529111
sub-030_T1w	0.366956357408045	3.48675192448478	0.789762263341412	1239.77551269531	4.2131755220542	4.11501656616259	4.45825	4.06626	0.216975809705534	0.39740152372087	0.385622666573597	1.22084128856659	0.380503833293915	0	9.63706599670087E-05	26.1078427889983	14.2281291946776	18.0016837283305	180	240	240	3.49735604312386	11.5136559782167	14.1283572700091	27.3740597886868	20.5944888839954	41.3531309172023	39.3151343721763	55.997783315331	1.00000083446503	1	1	26.4890997376926	11.6994676589966	16.2620620727539	15.7453708648682	100481	0	39.7125129699707	13.3264532089233	0.402036790720913	103.889572143555	382.385009765625	367.777709960937	25891	232.705368041992	561.601501464844	105.156753540039	0.105407499394648	62.814998626709	740.637756347656	738.486877441406	15106	638.406051635742	850.817337036133	64.1379623413086	0.869205036628854	33.1533164978027	998.927917480469	1000.01202392578	187177	936.950036621094	1056.54660644531	36.5312767028809	0.225012496113777	0.499862849712372	0.558479487895966	0.653328710376905
sub-031_T1w	0.439082409831849	2.95151742863001	0.811694080929866	1305.23718261719	4.35846706095225	4.16927118285675	4.72792	4.17821	0.202757171982912	0.396040925476977	0.401201902540112	1.33800160884857	0.470838952064514	0	0.000226188365745	23.3674799260205	12.2614657170612	14.7016605870468	180	240	240	3.60963485959295	10.7706410645809	12.9313587474071	24.4138003180473	19.4071813943337	39.4659034493463	36.9856227033893	52.0837832664881	0.999997317790985	1	1	1.7622858596509	12.578558921814	13.977108001709	8.63521862030029	64343	0	34.3816734313965	10.4973125457764	9.08966128683618	87.7641677856445	389.8271484375	372.616119384766	35420	256.568304443359	582.996844482422	103.226745605469	0.26963592134506	68.4596862792969	762.748291015625	757.741760253906	22520	653.981140136719	884.748614501953	70.350959777832	0.617123467806459	37.9133605957031	999.341003417969	1000.00390625	249786	930.61604309082	1065.30786132813	40.9605178833008	0.248083740472794	0.509731471538544	0.576969146728516	0.612872131518151
sub-032_T1w	0.431375846709141	2.91075818795152	0.818931290481132	1256.27124023438	4.09461076294156	3.90979228882468	4.44597	3.92807	0.215616924798253	0.400595758384322	0.383787316817426	1.42322516441345	0.454178154468536	0	0.000292692153199	22.9670331142089	12.4111207421609	15.5137084027124	180	240	240	3.74369811092287	10.3705814755525	12.8916149422761	24.5605652403531	17.0578153535414	37.3532020263473	34.6227216516311	49.4571475750045	1.000004529953	1	1	2.24928818678185	13.2466583251953	13.9860582351685	9.16422176361084	50509	0	36.216854095459	10.3961973190308	2.3654792880466	72.3111801147461	366.956756591797	344.903839111328	45414	259.375	552.271527099609	92.1281661987305	0.532789603207525	68.5715789794922	761.701477050781	755.270385742188	19416	653.727615356445	895.475967407227	72.826286315918	0.857591104693456	37.0025253295898	1000.28985595703	1000.00848388672	226683	934.021923828125	1067.52724609375	40.7159309387207	0.243033587932587	0.499698609113693	0.562522709369659	0.59890351771939
sub-033_T1w	0.464372988376407	2.73234579271844	0.832310969657703	1307.03002929688	4.20389855196989	4.04898565590967	4.53519	4.02752	0.205375299969505	0.422188814715662	0.372435885314834	1.47699058055878	0.696476638317108	0	0.000257211794463	25.8061330378941	13.1236550437785	17.1061805180227	180	240	240	4.19978728176281	11.6119028898133	11.1183622077627	17.543396451712	17.2070020253611	34.9588934648447	32.7053772422904	45.9502362366653	1.00000107288361	1	1	1.01479840886449	14.2576236724854	15.7788934707642	10.0125846862793	59244	0	38.0407886505127	11.0581512451172	2.24238818647212	77.4086608886719	382.996063232422	374.473114013672	35588	264.298063659668	551.292395019531	89.1635284423828	0.485531505686325	61.7799682617188	763.158264160156	760.804565429688	24550	659.499478149414	875.939071655273	65.5180358886719	0.739811636827004	49.2993316650391	996.547607421875	1000.00732421875	191764	892.06282043457	1084.67530517578	57.0017738342285	0.245575964450836	0.504812955856323	0.546180725097656	0.663628231849233
sub-034_T1w	0.497836192416332	2.66204804491431	0.80705662983321	1161.67077636719	4.38439485029378	4.28286455088135	4.65314	4.21718	0.212492568288114	0.398997639111305	0.388509792600581	1.22321605682373	0.454029411077499	0	0.000254939153035	24.3925883432223	13.199685709338	16.4269561233953	180	240	240	3.56227967293446	11.0903157893318	13.0344639272339	24.4507963194354	18.7140048702862	37.8606088842483	35.0082010047699	48.4499892597754	0.999996602535248	1	1	0.931104859088976	13.522087097168	16.3046398162842	18.3084373474121	257784	0	36.8369659423828	10.1828508377075	1.04352257837618	93.5713653564453	399.696441650391	386.259124755859	33378	247.483717346191	601.183233642578	108.428695678711	-0.031942989137805	71.0919723510742	782.917175292969	781.447143554688	27361	669.857971191406	902.083435058594	70.4608306884766	0.717947542417773	37.7180824279785	999.487121582031	1000.01312255859	228138	931.29001159668	1065.34440307617	40.8989105224609	0.215625390410423	0.495102316141129	0.555297434329987	0.720126077987614
sub-035_T1w	0.488256070950513	2.70639030622909	0.782656870019264	1034.78747558594	4.43009333333333	4.25202	4.80058	4.23768	0.200132149115853	0.403904025823879	0.395963825060268	1.26738250255585	0.471606302261352	0	0.000160480327732	27.2075841078779	13.9878087984033	17.0675174737065	180	240	240	3.28543776242831	11.2753930645289	12.7847311308577	23.7933625656159	18.4201661650037	36.3725565674952	33.8363993661858	46.7164753660585	1	1	1	1.21123132763672	14.0238151550293	20.8807392120361	18.9215621948242	453994	0	47.2359043121338	12.6152181625366	0.616010592904549	120.242240905762	409.125854492187	394.301116943359	27376	240.886596679687	616.182922363281	120.012596130371	0.103962413338763	68.6203079223633	781.008605957031	778.589050292969	26649	672.458862304688	899.364599609375	69.0507583618164	0.733818020763475	39.4900283813477	1000.85192871094	1000.01043701172	225946	933.864593505859	1070.58947753906	42.0288734436035	0.228489562869072	0.508811414241791	0.575964272022247	0.642029670437597
sub-036_T1w	0.406609304133907	3.13037607436971	0.81460957937028	715.008178710938	4.23424666666667	3.99651	4.60422	4.10201	0.200648615846715	0.408970672078978	0.390380712074307	1.25783729553223	0.423283994197845	0	0.000191496625751	22.412504662419	11.6555974083298	14.7864160308033	180	240	240	3.57460401810099	11.2990205267739	13.2195634519594	24.7850658110033	19.3684475425454	40.8072931281074	38.1082410511946	54.148982482931	1	1	1	2.62361790649017	12.098934173584	15.1267328262329	16.4632797241211	109442	0	33.9695381164551	10.9032135009766	1.92607994568785	82.7220611572266	380.699279785156	357.692810058594	32330	260.770359802246	577.686181640625	100.063468933105	0.375867634782095	63.1121711730957	758.782470703125	753.621337890625	31056	658.532745361328	877.744491577148	66.6968612670898	0.702679830906849	37.0730209350586	999.029113769531	1000.01312255859	257979	930.773681640625	1063.10859375	40.3473281860352	0.249303236603737	0.51691472530365	0.571124315261841	0.63346116742768
sub-038_T1w	0.413724221936968	3.0160304090328	0.807750658808756	1320.90881347656	4.25502799446696	4.11583398340088	4.55223	4.09702	0.203106068305798	0.412899043930632	0.38399488776357	1.33636224269867	0.497587603330612	0	0.000252324638129	25.8487601998147	13.3683607423725	17.1668551055258	180	240	240	3.75310401818841	10.8681298037058	14.0095401907518	27.407386750361	19.4679060836347	40.0706070289643	37.4579069912637	52.8352078611921	0.999996602535248	1	1	15.7858106755407	12.3996305465698	16.1519622802734	16.9408168792725	46077	0	42.3676376342773	14.6900930404663	1.59534944737234	82.0491027832031	386.450958251953	368.465026855469	25666	257.383209228516	572.049285888672	98.1741638183594	0.112623283203085	67.3492736816406	763.640563964844	758.408081054688	23125	657.147644042969	887.800500488281	69.78125	1.10016636288688	32.6035842895508	999.278747558594	1000.00103759766	211172	938.306707763672	1056.85599975586	36.4864654541016	0.248219296336174	0.519252061843872	0.577172160148621	0.750415716696247
sub-040_T1w	0.427788253431784	3.01623906227924	0.819062566258806	1100.02575683594	4.26534270858176	4.11354812574528	4.6281	4.05438	0.236936383086024	0.398328580084875	0.3647350368291	1.20780897140503	0.443537545204163	0	0.000268743151609	22.2282941942844	13.0070792086774	17.029777882219	180	240	240	3.86258968898283	11.9993797931065	12.8147777445625	22.5823637515981	16.7231943222451	35.9265413478953	33.2208675670709	47.0128670310723	1.00000774860382	1	1	1.18375234419794	13.9352560043335	15.2037601470947	9.64693069458008	131639	0	29.0756881713867	9.79058265686035	1.16806977641704	80.6055755615234	368.127319335938	355.715240478516	39200	243.191013336182	546.504495239258	92.0912475585937	0.27275431273179	60.7615356445313	765.463623046875	764.185241699219	18179	662.152783203125	873.355987548828	63.6836433410645	0.810953256307524	40.1172218322754	998.378967285156	999.999938964844	206722	921.400350952148	1067.09136962891	44.2822341918945	0.226336091756821	0.483485788106918	0.548113346099854	0.660652947600661
sub-041_T1w	0.425617478260122	3.07023924296329	0.813285315659793	304.517456054687	4.35605724260473	4.1424117278142	4.73075	4.19501	0.229828823962071	0.395459469124356	0.374711706913573	1.26582193374634	0.433454930782318	0	8.3283601443767E-05	21.4252114005246	12.2510956549729	15.4915504966663	180	240	240	3.70573367147982	11.6449240304427	12.3486078582399	21.6951658727972	19.530018652375	38.8077722500387	36.6577970665747	51.6356002973105	0.99999475479126	1	1	316.404824333881	12.6877164840698	16.0789947509766	17.3086223602295	154577	0	35.5516059875488	16.0462703704834	0.756104586219392	94.6612243652344	389.672180175781	378.228637695313	49064	248.145539855957	576.277389526367	102.064750671387	0.033646853214688	63.0377883911133	753.815734863281	751.57177734375	18454	651.027188110352	864.384292602539	64.5389709472656	0.63078350654606	42.6985664367676	999.834899902344	1000.00225830078	226239	923.195324707031	1074.68643798828	46.0932197570801	0.209016352891922	0.474058538675308	0.530913233757019	0.66634762553425
sub-042_T1w	0.382294269164109	3.43067152284476	0.82210353653826	341.306304931641	4.17975615079216	4.05163845237648	4.4927	3.99493	0.21851742822869	0.424230055591768	0.357252516179542	1.39208102226257	0.502242147922516	0	0.000153867617158	23.1571427285047	12.2543738937681	16.8570192331331	180	240	240	3.39702520406228	11.9129958893967	13.051423234254	23.844248609303	18.7238357958784	37.4791900867721	35.6135891031085	50.6377414266752	0.999997913837433	1	1	64.5342887394694	12.9378261566162	14.0531358718872	8.93087291717529	65478	0	35.1008399963379	10.8900270462036	0.58967276803477	107.14533996582	384.328674316406	369.763824462891	35527	234.032391357422	578.541204833984	108.847770690918	0.152623350458084	60.6727638244629	742.516906738281	740.150085449219	26353	644.840563964844	847.496630859375	62.1284561157227	0.780568886991573	38.6698226928711	999.425720214844	1000.00903320313	182118	930.022982788086	1066.84257202148	41.9390983581543	0.227336570620537	0.510468244552612	0.545848667621612	0.628318124142657
sub-043_T1w	0.496587771733773	2.48613695600021	0.835174508276694	1158.82250976563	4.19243825392912	3.99456476178737	4.49571	4.08704	0.20919144097011	0.391888262077131	0.398920296952759	1.40608859062195	0.502309173345566	0	0.000234371978877	21.4757412258055	11.7240762531819	14.3533453978716	180	240	240	3.41222642968466	9.69680882530267	12.9610684107337	25.7741699772137	18.9705202960396	35.8959742198954	33.6862908388792	46.1923780007025	0.999988794326782	1	1	1.49892561343969	14.1830406188965	13.2412004470825	9.79651737213135	51151	0	29.7407026290894	10.5465402603149	-0.318892201451035	122.186866760254	435.566741943359	410.692596435547	29369	273.291827392578	647.732409667969	120.357078552246	0.279872850792501	74.5043792724609	785.098327636719	777.111572265625	22545	666.371105957031	935.266369628906	80.1391830444336	0.745741695601603	36.1883811950684	1001.00262451172	1000.01831054688	267288	939.350366210937	1065.72134399414	38.7991714477539	0.235216751694679	0.499506443738937	0.572860360145569	0.671026178255322
sub-044_T1w	0.445327419718898	2.91242723258121	0.824285846247591	533.874633789063	4.47867566564192	4.28072699692574	4.78765	4.36765	0.206638952488326	0.393797424248626	0.399563623263048	1.31772911548615	0.494501429796219	0	0.00018542732402	22.3985433338564	12.0434471344171	14.6257710156429	180	240	240	3.37440300623845	10.2465977671969	12.6185880292519	24.2347633143204	18.5740881653274	37.0386339311775	34.9486575616688	49.2332505885013	0.999991357326508	1	1	2.56988375686168	13.3068332672119	14.5730333328247	9.08031845092773	63053	0	36.5086166381836	11.8281412124634	0.750460136564825	103.956260681152	395.953491210937	377.268463134766	28839	246.386235046387	602.20146484375	111.801086425781	-0.030664831338691	71.9719924926758	757.944274902344	752.311950683594	21823	645.312280273438	888.643103027344	73.4189758300781	0.755610188958029	38.3318367004395	998.507202148438	1000.00347900391	258743	928.199243164062	1062.58615722656	41.2631034851074	0.228864818811417	0.494608134031296	0.557908117771149	0.699874103710433
sub-045_T1w	0.4312169084442	2.91466195872911	0.824461742695374	1185.27111816406	4.23046429853588	4.04835289560764	4.59958	4.04346	0.213344715043092	0.396419045163276	0.390236239793632	1.6066085100174	0.577894997596741	0	0.000259980482085	21.7938972718737	11.87485312151	14.6638827682105	180	240	240	4.0349172485254	10.9659167094773	12.9110150844737	23.7322112954184	19.4227679611149	36.899441672066	34.9243678129246	48.450893805593	0.999999284744263	1	1	1.67153427046614	13.5216770172119	12.8760576248169	9.34519004821777	34382	0	28.2162360191345	9.61552333831787	0.415575686680419	96.1227569580078	411.405181884766	400.875915527344	35792	267.200718688965	587.622454833984	99.3503189086914	0.417346246494204	64.8684616088867	766.428649902344	761.58544921875	19312	661.341488647461	892.58617553711	69.4484329223633	1.09656456672241	37.9405555725098	999.956970214844	1000.00146484375	243782	930.64892578125	1067.316796875	42.1367988586426	0.238360971212387	0.50180321931839	0.564632833003998	0.736915113853576
sub-046_T1w	0.498667539735744	2.59037897409227	0.83067315236559	1136.94079589844	4.24620298427495	4.00680895282484	4.64512	4.08668	0.211387548409676	0.410880653075253	0.377731798515071	1.35795271396637	0.549539685249329	0	0.000169242751774	22.4203116376574	11.9669590492245	15.6119340220584	180	240	240	3.29464106048743	9.55006536253092	11.5074192811957	21.6775514205688	17.8842584560904	34.6976909135064	32.7655560741792	45.7147188529407	1.00000774860382	1	1	3.6874930733133	14.3311815261841	20.0593509674072	19.3099155426025	90481	0	48.5509872436523	14.5321655273438	8.27866252155789	106.672706604004	408.512298583984	391.220153808594	22101	251.860580444336	619.668029785156	118.741706848145	0.174312084067591	76.6926727294922	765.854614257813	759.015869140625	25860	647.159878540039	910.254745483399	79.4760208129883	0.621398471814599	43.4855651855469	1000.89013671875	1000.01458740234	223029	926.740234375	1077.13168945313	46.1312408447266	0.22667370736599	0.508379697799683	0.562051653862	0.720234257413628
sub-047_T1w	0.493968887824275	2.63438611212748	0.818484001756042	1003.86968994141	4.20638217180656	4.07474651541966	4.56296	3.98144	0.198193679424701	0.413144420150813	0.388661900424486	1.25734567642212	0.484146654605865	0	0.000265243276514	24.7661205105801	12.4839469876984	15.7564627309212	180	240	240	3.28242918351055	10.9804930742611	12.4932454885031	23.2168142077376	17.623261536419	34.2788054536367	31.9644860483628	43.9913911550326	0.999995946884155	1	1	1.67579946836233	14.8926095962524	15.3136978149414	10.2295875549316	60274	0	39.976954460144	11.5326681137085	0.137642476544731	117.364471435547	424.351654052734	400.613311767578	24439	264.118746948242	646.534564208984	122.045318603516	0.192568087145354	68.8387908935547	784.245422363281	779.228393554688	25546	676.181716918945	910.021057128906	70.9634017944336	0.774399803734892	40.2232322692871	1000.74822998047	1000.015625	221220	931.439715576172	1071.75234375	43.0728073120117	0.236327901482582	0.512610614299774	0.566024303436279	0.584223457353907
sub-048_T1w	0.436291039562691	3.01038511951212	0.809018392027506	663.925415039062	4.54942211556373	4.40929634669118	4.90749	4.33148	0.199184350722755	0.392789060732197	0.408026588545048	1.29763984680176	0.472997105121613	0	0.00010658273493	22.0501836720681	11.5243981355779	13.6567183416181	180	240	240	3.68541310816711	10.84253415018	13.5894681618626	26.2404572272408	21.1259751229238	43.4065480793987	40.6057725305364	57.2847943892867	1.00000536441803	1	1	417.328206727585	11.4366512298584	12.2302370071411	7.82904481887817	102447	0	31.086018371582	11.8561477661133	1.19677906414878	90.4119491577148	381.884185791016	368.794067382812	31635	244.236227416992	565.882934570313	100.067001342773	-0.056644880780594	70.1803665161133	760.875427246094	757.743835449219	23139	650.980657958984	881.552478027344	69.8847198486328	0.660455168789017	35.520378112793	1000.62255859375	1000.01501464844	280236	939.251174926758	1063.87567138672	38.1095962524414	0.232677593827248	0.49829912185669	0.56915146112442	0.663116681185354
sub-049_T1w	0.479236078710384	2.73293968478979	0.824747230960719	1262.96228027344	4.2002350486852	3.96679514605559	4.50082	4.13309	0.209635271107413	0.414453729039805	0.375910999852782	1.32540428638458	0.442651033401489	0	0.000145950076843	22.1316547227064	11.6090692064331	15.0156098914742	180	240	240	3.70567378913628	10.6365079165286	12.5993135754607	23.4557590207174	18.0129834418971	37.7792362467802	34.9737459897258	49.1290182805001	1.00001382827759	1	1	2.02690673845586	13.3351440429688	12.9635820388794	9.15807437896729	101546	0	27.8759965896606	10.0707893371582	1.74782980813931	80.8711395263672	383.371368408203	366.649963378906	37577	257.916693115234	571.611950683594	98.9415435791016	0.12334386751964	70.0214691162109	776.513854980469	768.9873046875	29877	669.501147460937	907.488830566406	72.2957611083984	0.451243283841063	40.6926536560059	999.743530273438	1000.00939941406	233281	929.332641601562	1069.01342773438	42.6337623596191	0.238696038722992	0.509144127368927	0.563166737556458	0.606193218438016
sub-050_T1w	0.37060520636103	3.3938281055521	0.81782455163804	1455.35534667969	4.21979660054123	4.09668980162368	4.55701	4.00569	0.194017451646712	0.421026723876336	0.384955824476952	1.58674550056458	0.555842471122742	0.017479496569866	0.000229187325312	27.1344912510152	13.3691740559668	17.4789999303762	180	240	240	3.23603624126711	11.1807781274918	13.5151172505532	26.1285373829008	21.2567115350011	40.0404283693321	38.5628541302323	54.3914224863637	0.999990284442902	1	1	371.004301830025	12.0449075698853	12.341383934021	8.12416648864746	47382	0	32.6627141952515	15.6318836212158	0.321105691049374	125.035949707031	403.3994140625	390.811950683594	16822	227.173384857178	605.796258544922	120.765129089355	0.15038646410932	63.4501991271973	739.302185058594	736.157043457031	26188	635.476663208008	854.615609741211	65.8400497436523	0.976697648619427	34.3332290649414	999.063598632812	1000.00500488281	201973	934.042004394531	1059.46813964844	38.2724266052246	0.219926938414574	0.516078531742096	0.554757952690125	0.727351009357056
sub-051_T1w	0.460640030043682	2.87779339749121	0.831959089164458	1553.390625	4.22864967979041	4.02916903937124	4.5023	4.15448	0.194614877098104	0.421024959010463	0.384360163891433	1.4861958026886	0.557724684476852	0	0.000228930167274	23.2161632402356	11.4767447751599	14.8480618296421	180	240	240	3.44451960251786	11.0958687211972	13.0691637179953	24.6671028302709	21.3459366680571	41.0816933479073	38.6521074237796	53.5286922553745	1.00000023841858	1	1	1.73611696806515	12.239049911499	13.9475183486938	8.65576553344727	87631	0	34.0709533691406	10.0714588165283	13.3983323179614	97.3217468261719	415.321044921875	398.778015136719	24085	266.511779785156	610.934326171875	115.769332885742	0.033653915186729	69.0676879882813	772.950805664063	767.475158691406	30391	669.166168212891	894.878845214844	69.1665115356445	0.616408911975712	38.0453453063965	1000.43542480469	1000.00604248047	233467	934.767510986328	1067.12769775391	40.539981842041	0.221123039722443	0.510091841220856	0.542867362499237	0.635570168028158
sub-052_T1w	0.418940963413947	3.16658439530581	0.79581495665336	1383.53039550781	4.23875718807552	4.16261156422656	4.43177	4.12189	0.211041676452424	0.395449844988799	0.393508478558777	1.30091619491577	0.395113515853882	0	0.000370820626431	29.0990325815244	15.6710182048106	19.1826363697309	180	240	240	3.76169633375145	12.932149603454	14.485286375725	26.7620131899694	19.2664168556605	41.5156853356082	38.1215514530645	53.5825521679248	1.00000202655792	1	1	1.04106917421118	12.226713180542	11.7223167419434	8.35604476928711	94898	0	25.365940952301	8.50096321105957	1.76385061937702	77.0651397705078	378.033966064453	359.566284179687	24251	259.540893554687	565.687774658203	95.5842361450195	0.095092407341877	59.6606254577637	773.263854980469	774.801086425781	14793	673.827172851563	868.804467773438	59.910758972168	0.634858588936706	34.6857795715332	999.342956542969	1000.00323486328	193051	936.796569824219	1059.41790771484	37.3664207458496	0.24002043902874	0.502015590667725	0.574770152568817	0.664949737446981
sub-053_T1w	0.465059571256185	2.89631750232863	0.812519239613844	1198.79455566406	4.27225666666667	4.14137	4.55488	4.12052	0.205290183398776	0.405658487191876	0.389051329409348	1.30716991424561	0.483944088220596	0	0.000214898250507	24.0340112365853	12.5532382848942	15.7420515309098	180	240	240	3.52770585811362	12.3647833401523	12.6870385634193	22.168626491992	19.6594987990025	37.3749728864449	35.117800718212	48.3189304691886	1	1	1	1.42983771388156	13.5587797164917	17.1048374176025	18.273588180542	115209	0	37.6850456237793	12.9369974136353	2.99475297033384	104.206741333008	420.629486083984	406.875305175781	23829	258.878894042969	625.63515625	115.334663391113	0.03123185449878	62.5491828918457	773.502807617188	773.516845703125	19911	670.489593505859	875.576477050781	62.5564880371094	0.494487776183733	42.7856178283691	1000.71911621094	1000.01428222656	214891	927.69482421875	1075.68658447266	45.1093330383301	0.223210841417313	0.502470791339874	0.55127215385437	0.591954975431923
sub-054_T1w	0.395403791174982	3.26956895034401	0.80707904369745	1384.39672851562	4.24194333333333	4.09312	4.44351	4.1892	0.208516794715809	0.389416964601587	0.402066240682604	1.24300992488861	0.411936748027801	0	0.000145731946277	28.5967004124484	15.4112288378204	18.5493752453814	180	240	240	3.84114628300516	12.7897250109124	14.2343775585564	26.0722613817517	21.5083513034091	40.4544870535786	38.2787823531481	52.8735087024564	1	1	1	5.88510242867006	12.3907308578491	15.6569194793701	16.8372058868408	86433	0	34.1402717590332	10.5449962615967	0.270368492374093	101.665802001953	427.183898925781	406.791931152344	20005	278.3580078125	610.897888183594	105.901138305664	0.141936524070794	57.6091041564941	765.584594726563	765.124145507813	13703	667.933441162109	866.535357666016	59.8211631774902	0.735359868387265	35.2647399902344	999.128173828125	1000.00769042969	197117	934.408337402344	1060.01689453125	38.3551368713379	0.226717725396156	0.507784724235535	0.580096304416657	0.696385898897983
sub-055_T1w	0.436881015382115	2.95309751054832	0.80438032388979	1071.11315917969	4.2092995589405	4.05555867682149	4.44758	4.12476	0.221388705804291	0.38772091066337	0.39089038353234	0.964502513408661	0.343716889619827	0	0.00015936696509	23.7902700627633	13.4433708492135	16.4387029191824	180	240	240	3.49917219756782	10.5748665655798	13.7646080437072	27.219785367974	17.5394524251628	36.1510792236706	33.7908053596832	47.6818844302162	0.999990463256836	1	1	66.5212747406391	13.7398281097412	17.1743583679199	18.878999710083	122517	0	38.678092956543	14.705904006958	0.441259862826868	87.5985488891602	391.990264892578	367.845642089844	35171	258.706130981445	596.255462646484	105.122123718262	-0.029243888237911	71.5361938476562	759.664184570313	758.177429199219	16759	645.475805664062	883.257080078125	71.6940307617188	0.827182954243944	34.1145095825195	1000.9501953125	1000.00689697266	217681	942.673767089844	1062.71801757813	36.738151550293	0.231492891907692	0.488624900579453	0.560587048530579	0.605509572654021
sub-056_T1w	0.492468309077993	2.68896556240997	0.818919883973594	1401.35595703125	4.12227	4.01647	4.42626	3.92408	0.20535658495471	0.397241690095921	0.397401724949368	1.4496214389801	0.554752290248871	0	0.000182341136344	21.318253296489	11.2715139753013	13.7652838325599	180	240	240	2.26839620115537	9.96739761289331	11.9465241339513	23.6037785878051	20.4553477656724	39.5939001966807	37.3109565212642	51.8836216014396	1	1	1	18.910140106248	12.627387046814	14.0547657012939	8.76904964447022	117937	0	34.5288841247559	10.170750617981	42.938810862143	107.641319274902	426.777923583984	394.265380859375	29923	263.290209960937	633.260491943359	173.805084228516	-0.01621083378401	76.6279754638672	769.157104492188	763.150268554687	20050	654.211404418945	903.839935302734	76.5627365112305	0.719390635062879	40.0266876220703	1001.31475830078	1000.02777099609	254096	934.207794189453	1071.80038452148	42.3671913146973	0.217246234416962	0.480847358703613	0.539217591285706	0.641770351048018
sub-057_T1w	0.421315302137685	2.89634078818088	0.831478017673723	1288.97412109375	4.14337690564517	4.0415407169355	4.46826	3.92033	0.219472148996082	0.395626642324942	0.384901208678976	1.12964463233948	0.422486335039139	0	0.000267396127914	23.7461111790762	13.0854126777856	16.4667917022063	180	240	240	3.87286026625205	10.2845236866305	12.9874571566373	24.8049875170294	20.0968196141011	39.7416211117295	37.4843500629359	52.6146094629769	0.999994874000549	1	1	1.48070443178087	12.4517107009888	15.0380067825317	17.217903137207	31795	0	35.699524307251	10.8170080184937	1.00806896215685	86.4321670532227	393.212615966797	381.965942382812	30409	254.09875793457	580.77685546875	98.6246948242188	0.557695995810008	66.4258575439453	760.90673828125	755.340698242188	14294	650.49345703125	898.550616455078	73.4418334960938	0.748774277684094	36.6563987731934	999.77734375	1000.00842285156	209443	932.716265869141	1065.66166992188	40.3147163391113	0.230435013771057	0.491267144680023	0.555801570415497	0.776028810703748
